player_id,player_name,round,status,afl_played,vfl_played,player_value_score,performance_score,potential_score,availability_label
12913,Jai Newcombe,14,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,16,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,17,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,18,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,19,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,20,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,21,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,22,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,23,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,24,afl_played,True,,5.817,5.817,0.574,played
13022,Jai Serong,1,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,2,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,3,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,4,unavailable,False,,2.121,2.121,0.227,missing
13022,Jai Serong,5,unavailable,False,,2.121,2.121,0.227,missing
13022,Jai Serong,6,afl_played,True,,2.121,2.121,0.227,played
13022,Jai Serong,7,afl_played,True,,2.121,2.121,0.227,played
13022,Jai Serong,8,intermittent,False,,2.121,2.121,0.227,missing
13022,Jai Serong,9,afl_played,True,,2.121,2.121,0.227,played
13022,Jai Serong,10,afl_played,True,,2.121,2.121,0.227,played
13022,Jai Serong,11,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,12,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,13,intermittent,False,,2.121,2.121,0.227,missing
13022,Jai Serong,14,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,16,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,17,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,18,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,19,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,20,unavailable,False,,2.121,2.121,0.227,missing
13022,Jai Serong,21,unavailable,False,,2.121,2.121,0.227,missing
13022,Jai Serong,22,unavailable,False,,2.121,2.121,0.227,missing
13022,Jai Serong,23,vfl_only,False,True,2.121,2.121,0.227,missing
13022,Jai Serong,24,unavailable,False,,2.121,2.121,0.227,missing
12342,James Sicily,1,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,2,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,3,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,4,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,5,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,6,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,7,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,8,afl_played,True,,5.181,5.181,0.183,played
12342,James Sicily,9,intermittent,False,,5.181,5.181,0.183,missing
